Word;Frequency;Rank;Logarithm of Frequency;Logarithm of rank
отыскаться;1;4857;0.0;3.686368103473036
рассеяться;1;4858;0.0;3.6864575104691113
забрезжить;1;4859;0.0;3.6865468990630057
засверкать;1;4860;0.0;3.686636269262293
потвоему;1;4861;0.0;3.6867256210745416
вспотеть;1;4862;0.0;3.6868149545073168
открытый;1;4863;0.0;3.6869042695681773
113ть;1;4864;0.0;3.6869935662646784
женищин;1;4865;0.0;3.68708284460437
мгла;1;4866;0.0;3.6871721045947994
кружевной;1;4867;0.0;3.687261346243506
цыпочки;1;4868;0.0;3.687350569558027
спугнуть;1;4869;0.0;3.6874397745458936
очарование;1;4870;0.0;3.6875289612146336
уединяться;1;4871;0.0;3.6876181295717694
поплакать;1;4872;0.0;3.687707279624819
изначально;1;4873;0.0;3.6877964113812944
сопричастный;1;4874;0.0;3.6878855248487055
безутешность;1;4875;0.0;3.6879746200345553
брызнуть;1;4876;0.0;3.6880636969463443
траур;1;4877;0.0;3.6881527555915663
облечься;1;4878;0.0;3.688241795977712
дворец;1;4879;0.0;3.688330818112266
хижина;1;4880;0.0;3.6884198220027105
аул;1;4881;0.0;3.6885088076565204
позвать;1;4882;0.0;3.6885977750811696
губный;1;4883;0.0;3.6886867242841226
болтать;1;4884;0.0;3.688775655272844
переносица;1;4885;0.0;3.6888645680547913
посидеть;1;4886;0.0;3.6889534626374174
сойти;1;4887;0.0;3.6890423390281715
мнето;1;4888;0.0;3.689131197234498
моемтый;1;4889;0.0;3.6892200372638353
разрешение;1;4890;0.0;3.68930885912362
жаль;1;4891;0.0;3.6893976628212823
позорник;1;4892;0.0;3.689486448364247
превратить;1;4893;0.0;3.689575215759938
дерьмовый;1;4894;0.0;3.6896639650157703
ад;1;4895;0.0;3.689752696139156
выставлять;1;4896;0.0;3.6898414091375047
напоказ;1;4897;0.0;3.6899301040182175
публичный;1;4898;0.0;3.690018780788695
запрет;1;4899;0.0;3.6901074394563302
глагол;1;4900;0.0;3.690196080028514
повергнуть;1;4901;0.0;3.690284702512629
смятение;1;4902;0.0;3.690373306916059
скзал;1;4903;0.0;3.690461893246178
обмякнуть;1;4904;0.0;3.690550461510358
разомлеть;1;4905;0.0;3.690639011715967
огрызнуться;1;4906;0.0;3.690727543870367
рвануться;1;4907;0.0;3.690816057980915
зашагать;1;4908;0.0;3.690904554054966
подметать;1;4909;0.0;3.690993032099869
платье;1;4910;0.0;3.691081492122968
надтреснутый;1;4911;0.0;3.6911699341316035
андрей;1;4912;0.0;3.691258358133111
михаилович;1;4913;0.0;3.691346764134821
скрыться;1;4914;0.0;3.6914351521440616
ловко;1;4915;0.0;3.6915235221681546
отбрить;1;4916;0.0;3.691611874214416
щедрота;1;4917;0.0;3.6917002082901615
колокольчик;1;4918;0.0;3.691788524402698
посоветовать;1;4919;0.0;3.691876822559331
послушаться;1;4920;0.0;3.69196510276736
чудно;1;4921;0.0;3.6920533650340803
зажгик;1;4922;0.0;3.6921416093667836
51;1;4923;0.0;3.692229835772755
незачем;1;4924;0.0;3.6923180442592782
шаткость;1;4925;0.0;3.69240623483363
разбросать;1;4926;0.0;3.6924944075030846
опухлый;1;4927;0.0;3.692582562274909
главный;1;4928;0.0;3.692670699156369
спускать;1;4929;0.0;3.6927588181547235
шиллереть;1;4930;0.0;3.69284691927723
опускать;1;4931;0.0;3.6929350025311374
гегель;1;4932;0.0;3.6930230679236935
гегль;1;4933;0.0;3.693111115462141
различный;1;4934;0.0;3.693199145153717
выпть;1;4935;0.0;3.693287157005655
дума;1;4936;0.0;3.693375151025185
бдение;1;4937;0.0;3.693463127219531
продремать;1;4938;0.0;3.693551085595913
мчаться;1;4939;0.0;3.6936390261615477
хлопанье;1;4940;0.0;3.6937269489236466
труп;1;4941;0.0;3.6938148538894167
испарина;1;4942;0.0;3.69390274106606
накапливаться;1;4943;0.0;3.693990610460776
появиться;1;4944;0.0;3.694078462080759
синюшный;1;4945;0.0;3.694166295933198
злой;1;4946;0.0;3.694254112025278
52;1;4947;0.0;3.694341910364181
никогоникий;1;4948;0.0;3.6944296909570826
гудеть;1;4949;0.0;3.6945174538111556
гасить;1;4950;0.0;3.694605198933568
впорхнуть;1;4951;0.0;3.6946929263314834
подлететь;1;4952;0.0;3.694780636012061
рвануть;1;4953;0.0;3.694868327982456
отчаянный;1;4954;0.0;3.6949560022498176
бабулёнька;1;4955;0.0;3.6950436588212936
стерва;1;4956;0.0;3.695131297704025
продавать;1;4957;0.0;3.6952189189051508
семечко;1;4958;0.0;3.6953065224318022
могуууууа;1;4959;0.0;3.6953941082911093
выпорхнуть;1;4960;0.0;3.695481676490197
стиснуть;1;4961;0.0;3.695569227036185
виски;1;4962;0.0;3.6956567599361896
защёлкать;1;4963;0.0;3.6957442751973226
явственный;1;4964;0.0;3.6958317728266916
влететь;1;4965;0.0;3.6959192528313998
пролететь;1;4966;0.0;3.696006715218545
поголубеть;1;4967;0.0;3.696094159995223
тракторист;1;4968;0.0;3.6961815871685237
спустя;1;4969;0.0;3.6962689967455327
ворваться;1;4970;0.0;3.696356388733332
полчище;1;4971;0.0;3.696443763138999
затопать;1;4972;0.0;3.696531119969607
богиня;1;4973;0.0;3.696618459232224
виноватый;1;4974;0.0;3.696705780933917
поравняться;1;4975;0.0;3.696793085081744
закипеть;1;4976;0.0;3.6968803716827616
отвяжииииться;1;4977;0.0;3.6969676407440226
пустииия;1;4978;0.0;3.6970548922725737
тебеть;1;4979;0.0;3.6971421262754594
бешенааать;1;4980;0.0;3.6972293427597167
поцеловать;1;4981;0.0;3.697316541732383
засмущаться;1;4982;0.0;3.697403723200487
отбежать;1;4983;0.0;3.697490887171057
взвиться;1;4984;0.0;3.697578033651113
потолок;1;4985;0.0;3.6976651626476738
ринуться;1;4986;0.0;3.697752274167754
подруга;1;4987;0.0;3.697839368218363
выгибать;1;4988;0.0;3.697926444806505
ше;1;4989;0.0;3.6980135039391815
пламенеть;1;4990;0.0;3.6981005456233897
счастие;1;4991;0.0;3.6981875698661217
вихрь;1;4992;0.0;3.698274576674367
срывать;1;4993;0.0;3.6983615660551097
петля;1;4994;0.0;3.6984485380153282
проваливаться;1;4995;0.0;3.698535492562001
одурь;1;4996;0.0;3.6986224297020978
ооооо;1;4997;0.0;3.698709349442587
постооыть;1;4998;0.0;3.6987962517904314
ааааа;1;4999;0.0;3.69888313675259
оторопелый;1;5000;0.0;3.6989700043360187
хор;1;5001;0.0;3.6990568545476674
головной;1;5002;0.0;3.6991436873944834
гнаться;1;5003;0.0;3.6992305028834087
разъярённый;1;5004;0.0;3.6993173010213822
погрести;1;5005;0.0;3.6994040818153375
падать;1;5006;0.0;3.6994908452722037
53;1;5007;0.0;3.699577591398909
суламифь;1;5008;0.0;3.6996643202023725
заклубиться;1;5009;0.0;3.699751031689514
попеременно;1;5010;0.0;3.6998377258672455
застынуть;1;5011;0.0;3.699924402742476
кипеть;1;5012;0.0;3.7000110623221123
вскипеть;1;5013;0.0;3.7000977046130537
беззвучно;1;5014;0.0;3.7001843296221972
шёпот;1;5015;0.0;3.700270937356436
размазать;1;5016;0.0;3.7003575278226597
распускать;1;5017;0.0;3.700444101027751
размазывать;1;5018;0.0;3.700530656978591
перемениться;1;5019;0.0;3.7006171956820566
мирно;1;5020;0.0;3.7007037171450192
забить;1;5021;0.0;3.7007902213743464
шептать;1;5022;0.0;3.7008767083769034
замахиваться;1;5023;0.0;3.700963178159549
почернеть;1;5024;0.0;3.7010496307291394
вселиться;1;5025;0.0;3.701136066092526
изувер;1;5026;0.0;3.701222484256557
защититься;1;5027;0.0;3.7013088852280753
бессильно;1;5028;0.0;3.70139526901392
взвизгивать;1;5029;0.0;3.7014816356209264
моросить;1;5030;0.0;3.7015679850559273
оттуда;1;5031;0.0;3.701654317325748
выплыть;1;5032;0.0;3.7017406324372124
верзила;1;5033;0.0;3.701826930397139
скульптура;1;5034;0.0;3.7019132112123434
мухин;1;5035;0.0;3.7019994748896363
приблизиться;1;5036;0.0;3.7020857214358243
ухмыльнуться;1;5037;0.0;3.7021719508577107
цам;1;5038;0.0;3.7022581631620937
конвульсия;1;5039;0.0;3.7023443583557683
невозможность;1;5040;0.0;3.702430536445525
впредь;1;5041;0.0;3.70251669743815
удавиться;1;5042;0.0;3.7026028413404273
добираться;1;5043;0.0;3.702688968159133
вытоптать;1;5044;0.0;3.7027750779010438
мокро;1;5045;0.0;3.702861170572929
пусто;1;5046;0.0;3.7029472461815556
54;1;5047;0.0;3.703033304733686
обтереть;1;5048;0.0;3.703119346236078
почистить;1;5049;0.0;3.7032053706954855
отряхнуться;1;5050;0.0;3.703291378118661
шаг;1;5051;0.0;3.703377368512349
раздватуфлиоденькакактибен;1;5052;0.0;3.7034633418832925
стыднаспать;1;5053;0.0;3.7035492982382303
уход;1;5054;0.0;3.7036352375838955
встретиться;1;5055;0.0;3.7037211599270194
вблизи;1;5056;0.0;3.703807065274328
снаружи;1;5057;0.0;3.7038929536325442
изнутри;1;5058;0.0;3.703978825008386
минутный;1;5059;0.0;3.704064679408567
окосение;1;5060;0.0;3.7041505168397983
вытошнить;1;5061;0.0;3.704236337308787
действие;1;5062;0.0;3.7043221408222347
туго;1;5063;0.0;3.7044079273868404
божество;1;5064;0.0;3.7044936970092985
бланманже;1;5065;0.0;3.7045794496962987
шутка;1;5066;0.0;3.704665185454529
утеха;1;5067;0.0;3.704750904290671
род;1;5068;0.0;3.704836606211403
долина;1;5069;0.0;3.7049222912234017
стон;1;5070;0.0;3.7050079593333356
скрежет;1;5071;0.0;3.7050936105478725
зубовный;1;5072;0.0;3.705179244873676
понастроить;1;5073;0.0;3.7052648623174043
сердитый;1;5074;0.0;3.7053504628857117
непомерно;1;5075;0.0;3.7054360465852496
ничтожный;1;5076;0.0;3.7055216134226665
55;1;5077;0.0;3.705607163404605
впустить;1;5078;0.0;3.7056926965377035
погреться;1;5079;0.0;3.7057782128285974
мена;1;5080;0.0;3.705863712283919
фарес;1;5081;0.0;3.7059491949102954
взвесить;1;5082;0.0;3.70603466071435
вздох;1;5083;0.0;3.7061201097027037
перевест;1;5084;0.0;3.70620554188197
умысел;1;5085;0.0;3.706290957258763
перепить;1;5086;0.0;3.70637635583969
продумать;1;5087;0.0;3.7064617376313542
путеводный;1;5088;0.0;3.706547102640357
возгораться;1;5089;0.0;3.706632450873294
вес;1;5090;0.0;3.7067177823367587
перевесить;1;5091;0.0;3.706803097037338
прочный;1;5092;0.0;3.706888394981618
переводить;1;5093;0.0;3.706973676176178
вползать;1;5094;0.0;3.707058940627596
догадка;1;5095;0.0;3.707144188342445
устилать;1;5096;0.0;3.7072294193272937
свернуть;1;5097;0.0;3.7073146335887075
превратиться;1;5098;0.0;3.707399831133248
разбойничий;1;5099;0.0;3.707485011967473
налётом;1;5100;0.0;3.7075701760979363
отверстие;1;5101;0.0;3.7076553235311867
плескаться;1;5102;0.0;3.7077404542737713
сверкать;1;5103;0.0;3.707825568332231
жижа;1;5104;0.0;3.707910665713105
карий;1;5105;0.0;3.707995746422929
холодный;1;5106;0.0;3.7080808104682315
трижды;1;5107;0.0;3.70816585785554
греться;1;5108;0.0;3.708250888591377
недельный;1;5109;0.0;3.708335902682263
испытывать;1;5110;0.0;3.708420900134712
семижды;1;5111;0.0;3.708505880955237
проспать;1;5112;0.0;3.7085908451503435
пустяк;1;5113;0.0;3.708675792726537
56;1;5114;0.0;3.7087607236903164
трусливый;1;5115;0.0;3.7088456380481785
отпустить;1;5116;0.0;3.708930535806616
размахнуться;1;5117;0.0;3.7090154169721172
надвигаться;1;5118;0.0;3.7091002815511667
устоять;1;5119;0.0;3.7091851295502454
отступить;1;5120;0.0;3.7092699609758304
наступать;1;5121;0.0;3.7093547758343957
вымереть;1;5122;0.0;3.7094395741324107
догнать;1;5123;0.0;3.709524355876341
фантастично;1;5124;0.0;3.7096091210726487
веко;1;5125;0.0;3.7096938697277917
гнездилище;1;5126;0.0;3.709778601848225
умерший;1;5127;0.0;3.7098633174403988
устлать;1;5128;0.0;3.70994801651076
брусчатка;1;5129;0.0;3.7100326990657533
оглядеться;1;5130;0.0;3.710117365111816
навсегда;1;5131;0.0;3.7102020146553842
покинуть;1;5132;0.0;3.710286647702891
покидать;1;5133;0.0;3.710371264260762
рабский;1;5134;0.0;3.710455864335424
обогнуть;1;5135;0.0;3.7105404479332966
обходить;1;5136;0.0;3.7106250150607964
усталый;1;5137;0.0;3.710709565724337
почивать;1;5138;0.0;3.710794099930327
ночлег;1;5139;0.0;3.7108786176851725
великолепие;1;5140;0.0;3.7109631189952754
погоня;1;5141;0.0;3.711047603867034
неисповедимый;1;5142;0.0;3.7111320723068415
набрать;1;5143;0.0;3.7112165243210895
доплестись;1;5144;0.0;3.7113009599161653
издрогнуть;1;5145;0.0;3.711385379098451
известись;1;5146;0.0;3.711469781874327
дрожь;1;5147;0.0;3.7115541682501694
сопение;1;5148;0.0;3.711638538232349
прошипеть;1;5149;0.0;3.7117228918272342
расколоться;1;5150;0.0;3.7118072290411908
стекать;1;5151;0.0;3.7118915498805785
шиворот;1;5152;0.0;3.7119758543517554
57;1;5153;0.0;3.712060142461074
избиение;1;5154;0.0;3.7121444142148854
корчиться;1;5155;0.0;3.712228669619535
бровь;1;5156;0.0;3.7123129086813655
раздумывать;1;5157;0.0;3.7123971314067146
некогда;1;5158;0.0;3.712481337801919
спастись;1;5159;0.0;3.7125655278733083
вбежать;1;5160;0.0;3.7126497016272113
доползти;1;5161;0.0;3.7127338590699512
утихнуть;1;5162;0.0;3.71281800020785
отмыться;1;5163;0.0;3.7129021250472225
вслушиваться;1;5164;0.0;3.712986233594382
приотвориться;1;5165;0.0;3.713070325855639
приготовиться;1;5166;0.0;3.713154401837298
кончина;1;5167;0.0;3.7132384615456613
чувствовать;1;5168;0.0;3.713322504987027
лама;1;5169;0.0;3.7134065321676903
савахфаня;1;5170;0.0;3.7134905430939424
лобня;1;5171;0.0;3.7135745377720695
непостижимо;1;5172;0.0;3.713658516208356
измолоть;1;5173;0.0;3.713742478409082
дребезг;1;5174;0.0;3.713826424380524
расшвырять;1;5175;0.0;3.7139103541289553
полотно;1;5176;0.0;3.7139942676606434
пояс;1;5177;0.0;3.714078164981856
постамент;1;5178;0.0;3.7141620460988527
бюст;1;5179;0.0;3.7142459110178936
озадаченность;1;5180;0.0;3.714329759745233
отворачиваться;1;5181;0.0;3.7144135922871206
побледнеть;1;5182;0.0;3.7144974086498057
подбежать;1;5183;0.0;3.7145812088395314
подобрать;1;5184;0.0;3.7146649928625366
вставить;1;5185;0.0;3.714748760725059
мёртвый;1;5186;0.0;3.7148325124333326
скакать;1;5187;0.0;3.714916247993585
забавность;1;5188;0.0;3.7149999674120417
этаж;1;5189;0.0;3.715083670694927
обувь;1;5190;0.0;3.7151673578484576
шуметь;1;5191;0.0;3.715251028878849
незаметный;1;5192;0.0;3.7153346837923125
отдышаться;1;5193;0.0;3.715418322595056
отцеплять;1;5194;0.0;3.7155019452932834
защищать;1;5195;0.0;3.715585551893196
свирепый;1;5196;0.0;3.7156691424009898
профиль;1;5197;0.0;3.7157527168228595
деревяна;1;5198;0.0;3.7158362751649934
рукоятка;1;5199;0.0;3.7159198174335786
отвёртка;1;5200;0.0;3.716003343634799
